location[plate]	cellline	cellline[HMSLid]	treatmentfile	treatmentfile[DesignNumber]	untrt	location[well]	cellcount	Nuclei_LDR_NumberOfObjects	Nuclei_Hoechst_LDRpos_NumberOfObjects	readout[timestamp]	drug1[timestamp]	drug1	drug1[HMSLid]	drug1[conc]=uM	drug2[timestamp]	drug2	drug2[HMSLid]	drug2[conc]=uM	pert_type
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	B22	1568	253	132	735906.9714	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	B23	1584	164	114	735906.9714	735906.7	TAE684	HMSL10024	10	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	B24	915.8343	941.1825	319	735906.9714	735906.7	Foretinib	HMSL10157	3.3333	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C01	1678.0524	203.3261	156	735906.9714	735906.7	Foretinib	HMSL10157	0.6415	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C02	2024	82	86	735906.9714	735906.7	AZD628	HMSL10050	3.3333	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C03	1014	475	242	735906.9714	735906.7	Foretinib	HMSL10157	3.3333	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C04	3615	144	156	735906.9714	735906.7	Neratinib	HMSL10018	3.3333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C05	4459	73	108	735906.9714	735906.7	AEW541	HMSL10122	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C06	1906	138	106	735906.9714	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C07	5091	113	128	735906.9714	735906.7	Foretinib	HMSL10157	0.12346	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C08	1801	472	287	735906.9714	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C09	5488	77	115	735906.9714	735906.7	AZD628	HMSL10050	3.3333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C10	2676	248	235	735906.9714	735906.7	AZD8330	HMSL10164	3.3333	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C11	2030	84	137	735906.9714	735906.7	AZD8330	HMSL10164	0.12346	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C12	3019	191	191	735906.9714	735906.7	Foretinib	HMSL10157	0.6415	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C13	4179	114	120	735906.9714	735906.7	TAE684	HMSL10024	3.3333	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C14	1230	614	318	735906.9714	735906.7	TAE684	HMSL10024	1.9245	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C15	1789	217	182	735906.9714	735906.7	AZD628	HMSL10050	0.37037	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C16	1199	150	112	735906.9714	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C17	1949	114	127	735906.9714	735906.7	Neratinib	HMSL10018	3.3333	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C18	3591	138	160	735906.9714	735906.7	TAE684	HMSL10024	1.9245	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C19	3059	142	128	735906.9714	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C20	2343	227	132	735906.9714	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C21	4731	122	170	735906.9714	735906.7	TAE684	HMSL10024	1.1111	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C22	2692	78	85	735906.9714	735906.7	WYE125132	HMSL10064	0.12346	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C23	1352	210	164	735906.9714	735906.7	Dasatinib	HMSL10020	3.3333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	C24	5214.7443	184.1444	182	735906.9714	735906.7	Neratinib	HMSL10018	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D01	1298.116	548.5969	207	735906.9714	735906.7	TAE684	HMSL10024	1.1111	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D02	2015	324	221	735906.9714	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D03	1517	250	175	735906.9714	735906.7	AZD628	HMSL10050	1.1111	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D04	971	591	223	735906.9714	735906.7	Foretinib	HMSL10157	3.3333	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D05	3022	195	178	735906.9714	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D06	1741	283	187	735906.9714	735906.7	AZD8330	HMSL10164	3.3333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D07	5399	96	138	735906.9714	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D08	1839	340	172	735906.9714	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D09	1682	115	111	735906.9714	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D10	3192	155	143	735906.9714	735906.7	Neratinib	HMSL10018	0.37037	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D11	2004	122	132	735906.9714	735906.7	Neratinib	HMSL10018	1.1111	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D12	5362	101	139	735906.9714	735906.7	AZD628	HMSL10050	0.37037	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D13	1707	168	122	735906.9714	735906.7	Dasatinib	HMSL10020	1.1111	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D14	1431	146	120	735906.9714	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D15	3849	122	123	735906.9714	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D16	1181	298	203	735906.9714	735906.7	Foretinib	HMSL10157	1.1111	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D17	5542	74	153	735906.9714	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D18	2625	155	135	735906.9714	735906.7	AZD628	HMSL10050	3.3333	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D19	2255	164	142	735906.9714	735906.7	A443654	HMSL10045	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D20	1482	211	137	735906.9714	735906.7	Dasatinib	HMSL10020	1.1111	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D21	1697	125	122	735906.9714	735906.7	Saracatinib	HMSL10032	0.37037	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D22	1859	237	155	735906.9714	735906.7	Neratinib	HMSL10018	3.3333	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D23	2099	145	153	735906.9714	735906.7	AZD8330	HMSL10164	0.37037	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	D24	1743.7204	287.7256	160	735906.9714	735906.7	AZD628	HMSL10050	1.1111	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E01	2102.5492	111.2539	103	735906.9714	735906.7	Foretinib	HMSL10157	0.37037	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E02	3624	95	124	735906.9714	735906.7	Saracatinib	HMSL10032	0.37037	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E03	1205	212	142	735906.9714	735906.7	Foretinib	HMSL10157	1.1111	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E04	2656	65	98	735906.9714	735906.7	AZD628	HMSL10050	3.3333	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E05	1046	383	166	735906.9714	735906.7	Foretinib	HMSL10157	1.1111	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E06	1724	169	130	735906.9714	735906.7	Dasatinib	HMSL10020	3.3333	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E07	753	939	344	735906.9714	735906.7	Foretinib	HMSL10157	3.3333	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E08	1402	334	180	735906.9714	735906.7	Foretinib	HMSL10157	0.37037	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E09	1248	269	179	735906.9714	735906.7	Foretinib	HMSL10157	3.3333	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E10	3757	110	110	735906.9714	735906.7	Foretinib	HMSL10157	0.37037	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E11	3276	112	151	735906.9714	735906.7	AZD628	HMSL10050	3.3333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E12	5683	100	128	735906.9714	735906.7	AEW541	HMSL10122	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E13	4576	136	145	735906.9714	735906.7	AZD628	HMSL10050	0.37037	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E14	3974	130	183	735906.9714	735906.7	AZD8330	HMSL10164	3.3333	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E15	1393	319	168	735906.9714	735906.7	Dasatinib	HMSL10020	3.3333	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E16	2096	91	86	735906.9714	735906.7	WYE125132	HMSL10064	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E17	1598	97	93	735906.9714	735906.7	TAE684	HMSL10024	3.3333	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E18	3356	86	101	735906.9714	735906.7	AZD628	HMSL10050	1.1111	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E19	972	487	193	735906.9714	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E20	2646	142	114	735906.9714	735906.7	AZD8330	HMSL10164	0.12346	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E21	1027	479	232	735906.9714	735906.7	Saracatinib	HMSL10032	0.37037	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E22	2326	183	155	735906.9714	735906.7	AZD8330	HMSL10164	1.1111	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E23	1787	77	86	735906.9714	735906.7	TAE684	HMSL10024	1.9245	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	E24	4236.7599	109.9751	95	735906.9714	735906.7	AZD8330	HMSL10164	0.12346	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F01	5628.6873	102.3024	146	735906.9714	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F02	3418	129	181	735906.9714	735906.7	Foretinib	HMSL10157	0.37037	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F03	5048	80	148	735906.9714	735906.7	AZD628	HMSL10050	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F04	2039	262	224	735906.9714	735906.7	Foretinib	HMSL10157	0.6415	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F05	1408	251	156	735906.9714	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F06	1741	151	129	735906.9714	735906.7	Dasatinib	HMSL10020	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F07	3908	91	116	735906.9714	735906.7	AZD628	HMSL10050	0.37037	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F08	3382	169	237	735906.9714	735906.7	AZD8330	HMSL10164	1.1111	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F09	5135	80	124	735906.9714	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F10	2821	150	167	735906.9714	735906.7	AZD8330	HMSL10164	0.37037	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F11	1268	355	226	735906.9714	735906.7	Dasatinib	HMSL10020	1.1111	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F12	4069	124	131	735906.9714	735906.7	TAE684	HMSL10024	1.9245	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F13	3371	137	150	735906.9714	735906.7	Neratinib	HMSL10018	3.3333	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F14	2661	211	172	735906.9714	735906.7	Foretinib	HMSL10157	0.37037	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F15	2823	131	118	735906.9714	735906.7	Saracatinib	HMSL10032	3.3333	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F16	5425	82	116	735906.9714	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F17	3017	139	115	735906.9714	735906.7	Saracatinib	HMSL10032	0.37037	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F18	1989	201	118	735906.9714	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	A443654	HMSL10045	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F19	1485	120	111	735906.9714	735906.7	Dasatinib	HMSL10020	10	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F20	1022	239	130	735906.9714	735906.7	Foretinib	HMSL10157	3.3333	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F21	1760	207	172	735906.9714	735906.7	AZD8330	HMSL10164	3.3333	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F22	1921	150	142	735906.9714	735906.7	TAE684	HMSL10024	3.3333	735906.7	AEW541	HMSL10122	3.3333	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F23	777	354	142	735906.9714	735906.7	Saracatinib	HMSL10032	1.9245	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	F24	5237.0245	99.7449	124	735906.9714	735906.7	-	-	0	735906.7	-	-	0	ctl_vehicle
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G01	3275.1924	140.6659	150	735906.9714	735906.7	Saracatinib	HMSL10032	0.37037	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G02	1195	326	159	735906.9714	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G03	882	739	221	735906.9714	735906.7	Dasatinib	HMSL10020	1.1111	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G04	3973	102	124	735906.9714	735906.7	Foretinib	HMSL10157	0.12346	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G05	5277	93	138	735906.9714	735906.7	AEW541	HMSL10122	0.12346	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G06	4713	85	109	735906.9714	735906.7	Neratinib	HMSL10018	0.37037	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G07	1102	981	349	735906.9714	735906.7	Dasatinib	HMSL10020	1.1111	735906.7	GSK1059615	HMSL10172	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G08	3362	196	160	735906.9714	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G09	1337	321	173	735906.9714	735906.7	Foretinib	HMSL10157	0.6415	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G10	2398	233	171	735906.9714	735906.7	Neratinib	HMSL10018	1.1111	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G11	2775	207	192	735906.9714	735906.7	Neratinib	HMSL10018	1.1111	735906.7	GSK1059615	HMSL10172	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G12	5432	84	149	735906.9714	735906.7	GSK1059615	HMSL10172	0.12346	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G13	1526	317	162	735906.9714	735906.7	Dasatinib	HMSL10020	0.37037	735906.7	A443654	HMSL10045	0.21383	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G14	2697	66	80	735906.9714	735906.7	AZD628	HMSL10050	1.1111	735906.7	WYE125132	HMSL10064	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G15	1766	99	101	735906.9714	735906.7	Foretinib	HMSL10157	0.6415	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G16	3790	75	99	735906.9714	735906.7	TAE684	HMSL10024	1.1111	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G17	830	495	201	735906.9714	735906.7	Dasatinib	HMSL10020	3.3333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G18	1238	348	157	735906.9714	735906.7	Neratinib	HMSL10018	3.3333	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G19	3275	146	179	735906.9714	735906.7	AZD8330	HMSL10164	0.37037	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G20	1660	135	101	735906.9714	735906.7	Dasatinib	HMSL10020	0.12346	735906.7	GSK1059615	HMSL10172	0.12346	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G21	3355	107	151	735906.9714	735906.7	Foretinib	HMSL10157	0.37037	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G22	1604	89	74	735906.9714	735906.7	TAE684	HMSL10024	1.9245	735906.7	WYE125132	HMSL10064	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G23	903	308	148	735906.9714	735906.7	Saracatinib	HMSL10032	1.1111	735906.7	A443654	HMSL10045	0.37037	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	G24	3774.7384	150.8961	142	735906.9714	735906.7	AZD8330	HMSL10164	1.1111	735906.7	-	-	0	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	H01	2031.018	190.5383	136	735906.9714	735906.7	Dasatinib	HMSL10020	1.1111	735906.7	AEW541	HMSL10122	1.1111	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	H02	3068	115	143	735906.9714	735906.7	Saracatinib	HMSL10032	0.37037	735906.7	WYE125132	HMSL10064	0.04	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	H03	3197	203	240	735906.9714	735906.7	AZD8330	HMSL10164	3.3333	735906.7	AEW541	HMSL10122	5.7735	trt_cp
MN20141030_B_04	BT20	HMSL50105	LJP56comboMAPK_20141030.mat	3	0	H04	4893	84	155	735906.9714	735906.7	AZD628	HMSL10050	1.1111	735906.7	-	-	0	trt_cp
